tconst	averageRating	numVotes
tt0032822	7.8	17
tt0032823	5.9	543
tt0032824	6.2	28
tt0032825	7.4	79
tt0032828	6.9	2831
tt0032829	6.3	488
tt0032830	6.7	160
tt0032831	6.4	215
tt0032832	7.4	238
tt0032833	5.5	104
tt0032834	6.7	66
tt0032835	5.5	29
tt0032836	7.0	15
tt0032838	5.4	96
tt0032840	6.7	596
tt0032841	5.8	73
tt0032842	7.2	4976
tt0032843	5.9	71
tt0032844	7.2	12
tt0032845	8.0	565
tt0032846	6.2	1055
tt0032847	5.3	202
tt0032848	5.5	54
tt0032849	6.1	24
tt0032850	6.4	1662
tt0032851	7.0	3582
tt0032854	6.7	173
tt0032855	7.4	458
tt0032856	6.8	215
tt0032857	6.1	25
tt0032858	6.2	65
tt0032859	7.7	14
tt0032860	5.6	118
tt0032861	5.6	21
tt0032862	4.7	27
tt0032863	5.8	147
tt0032864	5.5	52
tt0032867	6.8	24
tt0032868	5.6	78
tt0032869	5.9	171
tt0032870	4.6	36
tt0032871	5.7	1505
tt0032872	6.0	28
tt0032873	6.3	1703
tt0032874	6.6	156
tt0032875	5.0	10
tt0032876	5.9	16
tt0032877	8.1	58
tt0032879	5.3	17
tt0032880	5.6	67
tt0032881	6.6	2590
tt0032882	5.5	142
tt0032884	5.4	43
tt0032885	5.8	22
tt0032886	6.4	358
tt0032887	5.8	126
tt0032888	6.8	193
tt0032889	6.1	140
tt0032890	5.7	39
tt0032891	6.6	61
tt0032892	5.7	67
tt0032893	5.9	25
tt0032894	7.6	67
tt0032895	6.3	377
tt0032896	6.6	46
tt0032897	4.5	16
tt0032901	6.2	454
tt0032902	5.3	141
tt0032903	5.9	685
tt0032904	7.9	68055
tt0032908	6.0	58
tt0032909	5.9	248
tt0032910	7.5	141111
tt0032911	5.0	31
tt0032912	5.2	23
tt0032913	6.0	31
tt0032914	6.9	27
tt0032915	6.5	23
tt0032916	6.3	343
tt0032917	8.3	1063
tt0032918	6.6	413
tt0032920	5.6	13
tt0032922	5.9	194
tt0032923	5.3	47
tt0032924	7.0	258
tt0032925	5.7	123
tt0032926	6.2	191
tt0032927	6.4	194
tt0032930	6.3	190
tt0032931	6.2	117
tt0032932	6.6	217
tt0032933	6.2	323
tt0032935	6.9	181
tt0032936	6.1	16
tt0032937	6.7	150
tt0032939	6.2	116
tt0032940	6.0	48
tt0032941	6.8	279
tt0032943	7.4	8225
tt0032944	5.0	14
tt0032945	4.7	7
tt0032946	6.9	1545
tt0032947	5.6	49
tt0032948	6.8	33
tt0032949	6.2	42
tt0032953	7.7	2092
tt0032954	6.8	529
tt0032955	6.4	148
tt0032957	7.9	12
tt0032958	6.5	60
tt0032959	5.9	82
tt0032960	7.2	340
tt0032961	6.9	132
tt0032963	6.4	984
tt0032965	6.0	32
tt0032966	6.1	24
tt0032967	6.4	130
tt0032968	5.6	22
tt0032970	6.7	73
tt0032971	6.2	88
tt0032972	6.4	108
tt0032973	6.0	55
tt0032976	8.1	134348
tt0032980	6.0	82
tt0032981	7.6	5754
tt0032983	6.6	3225
tt0032984	7.1	36
tt0032985	7.6	18
tt0032986	6.8	371
tt0032987	6.9	83
tt0032989	6.5	26
tt0032990	6.2	40
tt0032992	7.2	739
tt0032993	6.7	3738
tt0032994	7.8	12
tt0032995	7.2	400
tt0032996	6.8	64
tt0032997	5.9	35
tt0032998	4.7	14
tt0032999	7.1	40
tt0033000	5.7	60
tt0033002	6.9	75
tt0033003	5.0	40
tt0033004	4.8	11
tt0033006	7.3	37
tt0033007	5.6	138
tt0033009	6.1	73
tt0033011	5.4	95
tt0033012	3.6	44
tt0033013	6.6	670
tt0033014	6.0	760
tt0033016	6.9	215
tt0033017	6.5	203
tt0033018	5.6	47
tt0033019	5.0	10
tt0033020	6.8	190
tt0033021	6.2	3698
tt0033022	7.1	2807
tt0033023	5.9	21
tt0033024	6.4	495
tt0033025	6.6	11
tt0033026	5.2	12
tt0033027	6.5	50
tt0033028	7.6	9782
tt0033029	5.7	1561
tt0033030	5.2	35
tt0033031	6.2	164
tt0033032	6.8	18
tt0033035	7.0	34
tt0033037	5.3	177
tt0033038	6.6	1428
tt0033039	6.3	22
tt0033040	6.8	319
tt0033041	6.4	179
tt0033042	6.7	24
tt0033043	6.6	55
tt0033044	5.8	123
tt0033045	8.1	32260
tt0033046	6.1	123
tt0033047	6.4	170
tt0033048	6.9	46
tt0033049	7.3	70
tt0033050	6.7	237
tt0033053	6.9	22
tt0033054	6.9	12
tt0033055	4.6	20
tt0033056	4.2	204
tt0033057	5.8	38
tt0033058	5.4	77
tt0033059	6.0	427
tt0033060	5.2	97
tt0033061	6.2	163
tt0033062	6.1	434
tt0033063	5.2	16
tt0033064	5.1	21
tt0033065	5.7	235
tt0033066	5.9	103
tt0033067	5.5	77
tt0033068	7.4	16
tt0033069	6.7	27
tt0033070	5.5	72
tt0033073	6.8	33
tt0033074	5.2	31
tt0033075	4.2	270
tt0033076	6.2	786
tt0033077	6.2	30
tt0033078	6.3	105
tt0033081	6.5	238
tt0033082	6.3	148
tt0033083	6.3	191
tt0033084	7.3	33
tt0033085	4.9	17
tt0033086	6.2	190
tt0033087	5.6	27
tt0033088	5.6	156
tt0033089	7.3	12
tt0033090	6.3	112
tt0033091	5.5	117
tt0033092	6.0	138
tt0033094	5.9	99
tt0033095	6.7	332
tt0033096	3.9	21
tt0033097	5.8	142
tt0033098	6.2	98
tt0033099	6.3	181
tt0033100	6.6	278
tt0033101	6.7	170
tt0033102	5.7	30
tt0033103	3.0	12
tt0033104	5.9	75
tt0033105	6.9	2641
tt0033106	6.3	56
tt0033107	6.8	4022
tt0033108	5.6	59
tt0033110	6.8	1696
tt0033111	4.5	16
tt0033113	6.2	149
tt0033115	6.9	22
tt0033116	5.1	57
tt0033117	5.9	1347
tt0033118	6.9	191
tt0033119	6.0	131
tt0033121	5.1	70
tt0033122	6.1	269
tt0033123	6.9	210
tt0033124	6.4	625
tt0033125	7.4	60
tt0033126	6.0	16
tt0033127	6.0	15
tt0033129	7.4	11
tt0033131	6.9	187
tt0033132	5.8	89
tt0033133	5.8	128
tt0033134	6.6	370
tt0033135	5.7	478
tt0033136	5.1	10
tt0033137	5.6	306
tt0033138	6.0	237
tt0033139	5.9	154
tt0033140	6.1	198
tt0033141	4.9	13
tt0033142	6.3	33
tt0033143	6.6	49
tt0033144	5.8	536
tt0033145	6.1	225
tt0033146	6.3	185
tt0033147	5.8	13
tt0033148	5.8	36
tt0033149	7.3	7802
tt0033150	6.2	426
tt0033152	7.4	13067
tt0033153	6.9	958
tt0033154	6.5	171
tt0033155	6.6	98
tt0033157	6.4	279
tt0033158	5.8	106
tt0033159	6.1	834
tt0033160	6.8	214
tt0033161	5.1	71
tt0033162	6.7	18
tt0033163	6.7	11
tt0033165	6.1	74
tt0033166	6.2	246
tt0033167	6.5	500
tt0033169	6.6	488
tt0033170	6.4	264
tt0033171	6.4	153
tt0033172	4.6	18
tt0033173	5.9	935
tt0033174	6.5	1493
tt0033175	6.7	1375
tt0033176	6.6	38
tt0033177	6.5	98
tt0033178	4.4	60
tt0033179	7.2	29
tt0033180	6.2	94
tt0033181	5.7	55
tt0033182	7.4	12
tt0033184	6.0	34
tt0033185	6.2	79
tt0033186	6.6	68
tt0033187	5.7	252
tt0033188	7.0	1020
tt0033189	5.7	58
tt0033190	6.2	714
tt0033191	6.0	480
tt0033193	6.1	9
tt0033195	6.2	13
tt0033196	5.9	122
tt0033197	6.2	25
tt0033198	6.4	89
tt0033199	5.5	23
tt0033201	5.2	76
tt0033203	6.2	47
tt0033204	7.0	76
tt0033205	5.6	101
tt0033206	6.2	9
tt0033207	7.4	45
tt0033208	5.2	59
tt0033209	6.3	115
tt0033210	7.8	14
tt0033214	5.8	313
tt0033216	6.5	44
tt0033218	5.7	40
tt0033219	4.6	14
tt0033220	6.8	105
tt0033221	6.7	879
tt0033224	5.4	303
tt0033225	6.9	37
tt0033226	6.8	2594
tt0033227	6.0	83
tt0033228	5.0	11
tt0033229	7.1	380
tt0033230	7.6	10
tt0033231	4.8	15
tt0033232	4.1	9
tt0033233	6.4	149
tt0033234	5.8	232
tt0033235	6.7	65
tt0033236	5.8	116
tt0033238	7.8	9852
tt0033239	4.3	19
tt0033240	4.5	18
tt0033241	4.7	18
tt0033242	8.1	10
tt0033243	6.5	112
tt0033244	7.3	97
tt0033246	6.0	329
tt0033247	3.8	22
tt0033248	6.0	9
tt0033249	7.3	13
tt0033250	5.8	32
tt0033251	6.2	32
tt0033252	6.0	38
tt0033253	7.3	5841
tt0033254	6.4	765
tt0033257	6.9	54
tt0033259	6.5	78
tt0033260	7.8	1621
tt0033262	6.3	26
tt0033263	6.7	63
tt0033265	5.2	192
tt0033266	6.3	181
tt0033267	6.7	170
tt0033268	6.9	783
tt0033269	6.6	68
tt0033270	6.6	62
tt0033271	6.7	16
tt0033272	6.7	30
tt0033273	6.2	213
tt0033274	6.6	50
tt0033275	6.2	143
tt0033276	6.4	241
tt0033277	5.7	38
tt0033279	5.6	344
tt0033280	5.4	122
tt0033281	7.9	916
tt0033282	7.6	1607
tt0033283	6.1	1284
tt0033284	6.5	49
tt0033285	6.5	140
tt0033286	5.6	240
tt0033287	5.5	162
tt0033288	6.3	429
tt0033289	6.8	1110
tt0033290	7.2	26
tt0033291	7.4	15
tt0033292	5.0	74
tt0033293	5.4	20
tt0033294	5.7	40
tt0033296	4.2	12
tt0033297	5.8	14
tt0033298	7.5	41
tt0033300	4.4	15
tt0033303	4.8	38
tt0033304	5.1	78
tt0033306	7.0	22
tt0033307	6.0	185
tt0033309	5.7	29
tt0033310	6.6	62
tt0033311	5.6	40
tt0033312	8.2	571
tt0033313	5.4	100
tt0033314	6.6	968
tt0033315	6.6	54
tt0033316	5.0	14
tt0033317	7.3	1314
tt0033319	5.8	604
tt0033320	7.0	133
tt0033323	5.0	364
tt0033324	6.3	758
tt0033325	7.5	530
tt0033326	5.5	119
tt0033327	6.1	38
tt0033328	5.6	113
tt0033329	6.1	126
tt0033330	5.2	46
tt0033331	5.7	146
tt0033332	5.8	207
tt0033333	3.9	11
tt0033334	6.3	10
tt0033335	5.4	15
tt0033336	5.9	95
tt0033337	6.3	609
tt0033340	6.6	24
tt0033341	5.5	11
tt0033342	6.7	546
tt0033343	6.7	70
tt0033345	6.5	37
tt0033346	7.2	79
tt0033347	5.1	19
tt0033348	6.1	128
tt0033349	7.9	21
tt0033350	5.2	25
tt0033351	5.8	159
tt0033352	5.5	58
tt0033353	6.4	54
tt0033354	6.2	115
tt0033355	6.8	539
tt0033356	7.2	1640
tt0033357	7.3	586
tt0033358	6.2	115
tt0033359	6.8	91
tt0033361	5.3	223
tt0033362	6.1	70
tt0033363	6.1	71
tt0033364	5.6	35
tt0033365	6.8	605
tt0033366	6.0	173
tt0033367	5.6	206
tt0033368	5.9	254
tt0033369	5.8	320
tt0033370	5.9	208
tt0033371	6.9	590
tt0033372	5.8	132
tt0033373	7.8	12269
tt0033374	6.0	37
tt0033375	6.0	182
tt0033376	4.5	25
tt0033378	6.5	203
tt0033379	5.2	156
tt0033380	5.6	11
tt0033382	6.7	596
tt0033383	5.7	855
tt0033384	5.3	80
tt0033385	6.3	56
tt0033386	6.3	52
tt0033387	5.7	36
tt0033388	6.5	5066
tt0033389	5.6	987
tt0033390	5.2	191
tt0033391	5.9	84
tt0033392	5.9	75
tt0033393	6.6	60
tt0033394	5.8	85
tt0033395	5.9	30
tt0033396	6.3	409
tt0033397	6.1	1725
tt0033398	6.7	339
tt0033399	5.1	98
tt0033400	5.7	153
tt0033401	5.7	31
tt0033402	5.2	31
tt0033403	6.6	290
tt0033404	6.7	337
tt0033405	6.8	2756
tt0033406	5.4	628
tt0033407	6.9	2017
tt0033408	6.6	417
tt0033409	6.8	1133
tt0033410	6.6	32
tt0033411	4.6	29
tt0033412	6.1	20
tt0033414	6.2	418
tt0033415	7.5	29
tt0033416	6.7	31
tt0033417	6.4	28
tt0033418	6.7	13
tt0033419	6.8	15
tt0033420	7.7	27
tt0033421	6.3	25
tt0033422	6.7	94
tt0033423	5.3	48
tt0033424	5.9	186
tt0033425	6.5	156
tt0033426	5.4	75
tt0033427	5.4	56
tt0033428	5.9	618
tt0033429	7.3	23
tt0033430	5.8	157
tt0033431	5.2	14
tt0033432	6.9	3349
tt0033435	5.7	333
tt0033436	7.0	4429
tt0033437	6.2	131
tt0033438	6.1	233
tt0033439	5.4	215
tt0033440	5.6	55
tt0033441	5.5	80
tt0033442	7.2	62
tt0033443	7.1	18
tt0033445	7.0	33
tt0033446	6.7	177
tt0033447	7.6	14
tt0033448	6.3	759
tt0033449	5.9	15
tt0033451	5.5	54
tt0033452	5.9	241
tt0033453	6.3	113
tt0033454	4.7	23
tt0033455	6.6	689
tt0033456	6.5	218
tt0033457	6.9	597
tt0033458	6.9	1345
tt0033459	6.5	720
tt0033460	7.2	1261
tt0033461	6.0	142
tt0033462	5.4	67
tt0033464	6.0	294
tt0033465	6.8	113
tt0033466	6.3	196
tt0033467	8.3	432218
tt0033468	3.5	15
tt0033469	4.9	269
tt0033472	6.2	53
tt0033473	6.3	141
tt0033475	6.9	81
tt0033476	6.9	64
tt0033477	7.0	2057
tt0033478	6.0	127
tt0033479	6.6	128
tt0033482	6.8	64
tt0033484	6.5	452
tt0033485	6.4	72
tt0033486	6.5	264
tt0033488	6.5	50
tt0033489	6.5	389
tt0033490	6.5	673
tt0033491	6.7	1176
tt0033492	6.9	10
tt0033493	5.6	151
tt0033495	5.9	75
tt0033496	6.3	279
tt0033497	5.4	71
tt0033498	6.4	174
tt0033499	6.4	59
tt0033500	5.3	92
tt0033501	5.5	85
tt0033502	7.6	104
tt0033503	6.2	61
tt0033504	6.3	9
tt0033505	6.2	92
tt0033506	4.4	13
tt0033507	6.4	67
tt0033508	6.1	131
tt0033509	4.8	55
tt0033510	5.4	100
tt0033511	6.3	440
tt0033512	6.4	506
tt0033513	5.6	58
tt0033514	5.7	56
tt0033516	7.4	12
tt0033517	6.4	874
tt0033519	6.9	1223
tt0033520	6.8	13
tt0033521	6.1	29
tt0033522	6.0	25
tt0033523	6.6	321
tt0033524	6.3	41
tt0033525	6.3	492
tt0033526	5.3	127
tt0033527	4.6	19
tt0033528	7.1	11
tt0033529	7.4	13
tt0033530	6.2	1154
tt0033531	5.5	71
tt0033532	7.6	4993
tt0033533	7.6	4053
tt0033535	6.6	298
tt0033536	6.0	41
tt0033537	6.5	1821
tt0033539	5.2	84
tt0033543	5.0	14
tt0033544	6.8	668
tt0033546	6.4	180
tt0033547	5.1	177
tt0033548	5.7	40
tt0033549	5.8	25
tt0033550	6.3	124
tt0033551	6.8	61
tt0033552	6.8	48
tt0033553	6.8	8877
tt0033554	6.3	277
tt0033555	6.3	350
tt0033556	6.0	26
tt0033557	7.0	7
tt0033558	6.4	1065
tt0033559	6.0	33
tt0033560	5.8	119
tt0033562	5.5	24
tt0033563	7.3	128924
tt0033564	3.2	10
tt0033565	7.7	485
tt0033566	4.8	14
tt0033568	7.1	1079
tt0033569	6.9	19
tt0033570	5.7	30
tt0033571	6.8	35
tt0033572	5.9	148
tt0033573	6.1	130
tt0033574	5.6	188
tt0033575	6.7	507
tt0033576	4.2	218
tt0033577	6.2	260
tt0033578	3.0	7
tt0033580	6.6	23
tt0033582	7.2	1358
tt0033585	7.0	107
tt0033586	6.7	8
tt0033587	5.9	122
tt0033588	6.8	69
tt0033589	6.4	351
tt0033592	6.1	592
tt0033593	5.0	62
tt0033594	4.2	32
tt0033595	5.2	67
tt0033596	6.4	898
tt0033597	6.4	118
tt0033599	5.8	65
tt0033600	6.3	209
tt0033601	6.1	64
tt0033602	3.2	10
tt0033603	7.3	615
tt0033604	5.6	36
tt0033605	5.5	90
tt0033606	6.6	1175
tt0033607	6.5	158
tt0033608	6.5	272
tt0033610	6.1	99
tt0033611	4.6	122
tt0033612	5.6	30
tt0033613	5.4	498
tt0033615	5.8	60
tt0033616	6.8	1245
tt0033617	6.9	32
tt0033618	6.3	236
tt0033619	6.0	118
tt0033620	5.6	75
tt0033621	6.9	381
tt0033622	7.0	31
tt0033623	6.9	90
tt0033624	6.5	250
tt0033625	5.3	16
tt0033626	5.3	152
tt0033627	7.3	6643
tt0033628	6.3	299
tt0033629	6.7	55
tt0033631	4.1	25
tt0033632	6.9	20
tt0033633	6.1	74
tt0033634	5.9	279
tt0033635	6.5	274
tt0033636	7.2	120
tt0033637	6.5	36
tt0033638	5.0	54
tt0033639	4.5	34
tt0033640	5.9	62
tt0033641	5.8	91
tt0033642	5.4	143
tt0033643	5.8	109
tt0033644	6.5	14
tt0033645	4.8	26
tt0033646	5.4	179
tt0033647	6.0	34
tt0033648	6.4	201
tt0033649	7.6	19
tt0033650	6.5	1058
tt0033651	5.6	352
tt0033654	7.2	2364
tt0033655	6.0	37
tt0033656	6.7	339
tt0033657	3.9	11
tt0033658	6.6	103
tt0033660	6.2	1487
tt0033661	6.8	524
tt0033662	7.1	71
tt0033663	6.8	285
tt0033664	6.4	484
tt0033666	7.4	30
tt0033667	6.4	356
tt0033668	6.6	591
tt0033669	7.2	76
tt0033670	6.3	40
tt0033671	6.9	610
tt0033672	6.2	310
tt0033673	5.6	261
tt0033674	6.6	264
tt0033675	6.0	128
tt0033676	6.1	1406
tt0033677	7.1	3858
tt0033678	5.9	187
tt0033679	4.3	12
tt0033680	6.9	63
tt0033681	5.4	49
tt0033682	4.9	58
tt0033683	5.9	133
tt0033684	6.9	11
tt0033685	4.3	19
tt0033686	6.9	1322
tt0033687	6.0	8
tt0033688	4.9	57
tt0033689	6.6	12
tt0033690	4.5	47
tt0033691	6.8	57
tt0033692	7.0	336
tt0033693	6.4	169
tt0033694	6.8	49
tt0033695	4.6	26
tt0033696	6.0	133
tt0033697	5.2	70
tt0033698	7.3	870
tt0033699	6.1	15
tt0033700	5.6	9
tt0033702	4.2	96
tt0033703	6.4	17
tt0033704	7.4	3078
tt0033705	5.9	45
tt0033706	4.8	37
tt0033707	6.9	299
tt0033708	6.6	138
tt0033709	5.3	15
tt0033711	6.2	84
tt0033712	7.6	6362
tt0033713	5.5	22
tt0033714	7.1	54
tt0033715	6.6	729
tt0033716	7.0	314
tt0033717	7.5	16742
tt0033718	6.3	145
tt0033719	7.0	51
tt0033720	6.0	57
tt0033722	7.3	2422
tt0033723	7.3	3759
tt0033724	7.1	982
tt0033725	6.0	500
tt0033726	6.6	1130
tt0033727	6.9	1257
tt0033728	6.0	816
tt0033729	7.7	23718
tt0033730	5.9	98
tt0033731	6.7	280
tt0033732	7.2	44
tt0033733	5.7	53
tt0033734	7.1	19
tt0033735	5.6	17
tt0033738	5.7	173
tt0033739	6.0	194
tt0033740	7.2	4729
tt0033741	6.3	455
tt0033742	6.6	27
tt0033743	4.6	45
tt0033744	3.3	10
tt0033745	6.3	129
tt0033746	8.0	632
tt0033747	5.6	56
tt0033748	6.3	204
tt0033749	5.8	56
tt0033750	6.3	161
tt0033751	7.3	17
tt0033752	6.3	127
tt0033753	6.6	185
tt0033754	6.7	3038
tt0033755	8.0	530
tt0033756	6.2	130
tt0033757	6.7	252
tt0033758	6.6	208
tt0033759	5.4	103
tt0033760	5.2	2166
tt0033761	6.4	53
tt0033762	6.0	27
tt0033765	5.7	11
tt0033766	7.6	1549
tt0033767	5.4	100
tt0033769	7.2	82
tt0033770	6.1	35
tt0033771	5.9	170
tt0033772	7.1	15
tt0033773	5.8	162
tt0033774	7.0	3099
tt0033775	6.7	55
tt0033776	6.9	205
tt0033777	3.6	164
tt0033778	5.6	127
tt0033779	5.9	14
tt0033780	6.3	504
tt0033781	6.5	1605
tt0033782	5.9	178
tt0033783	5.0	41
tt0033784	5.3	83
tt0033785	7.0	31
tt0033786	7.5	80
tt0033787	5.2	2191
tt0033788	5.3	180
tt0033789	6.5	12
tt0033790	6.5	470
tt0033791	6.3	56
tt0033792	5.8	240
tt0033793	6.9	17
tt0033794	5.6	6
tt0033795	5.8	186
tt0033796	7.0	52
tt0033797	5.7	9
tt0033798	6.2	279
tt0033799	5.0	54
tt0033800	7.0	12
tt0033801	7.0	59
tt0033802	7.1	1311
tt0033803	6.5	999
tt0033804	7.8	21107
tt0033805	5.7	261
tt0033806	6.0	525
tt0033807	6.2	150
tt0033808	5.8	487
tt0033809	6.8	331
tt0033810	6.3	87
tt0033811	7.6	91
tt0033812	5.0	88
tt0033813	7.0	63
tt0033814	5.6	127
tt0033815	5.3	49
tt0033816	7.1	11
tt0033817	6.7	27
tt0033818	6.9	15
tt0033819	6.0	28
tt0033820	5.5	44
tt0033821	5.9	114
tt0033822	4.1	44
tt0033823	7.5	10
tt0033824	6.9	1604
tt0033825	4.1	12
tt0033826	5.3	12
tt0033827	5.0	166
tt0033828	7.1	69
tt0033829	7.4	45
tt0033831	6.8	20
tt0033832	6.7	867
tt0033834	6.2	48
tt0033835	5.9	77
tt0033836	7.9	11728
tt0033837	6.2	96
tt0033838	6.7	1055
tt0033839	4.8	50
tt0033840	3.0	13
tt0033841	4.7	36
tt0033842	5.8	33
tt0033843	5.4	36
tt0033844	6.3	36
tt0033845	4.8	48
tt0033846	5.9	77
tt0033847	4.9	32
tt0033848	6.1	288
tt0033849	6.3	318
tt0033850	6.1	405
tt0033851	6.1	467
tt0033852	7.4	2982
tt0033853	6.6	507
tt0033854	5.4	18
tt0033855	5.1	17
tt0033856	6.0	185
tt0033858	6.4	792
tt0033859	2.6	9
tt0033860	4.6	6
tt0033861	6.5	159
tt0033863	4.6	23
tt0033864	5.5	77
tt0033865	5.2	137
tt0033866	6.6	126
tt0033867	6.7	528
tt0033868	6.8	1346
tt0033870	8.0	156113
tt0033871	5.9	511
tt0033872	6.4	14
tt0033873	7.2	5330
tt0033874	7.5	7753
tt0033875	6.1	91
tt0033876	6.4	26
tt0033878	7.3	29
tt0033879	6.1	1486
tt0033882	5.7	22
tt0033883	6.3	255
tt0033884	6.2	24
tt0033886	6.9	102
tt0033887	6.4	49
tt0033888	7.4	1366
tt0033889	7.2	210
tt0033890	6.6	606
tt0033891	7.6	13379
tt0033892	6.0	328
tt0033893	8.4	17
tt0033894	5.2	17
tt0033895	5.1	71
tt0033896	7.2	16
tt0033897	5.4	15
tt0033898	5.9	111
tt0033899	6.0	8
tt0033900	6.1	141
tt0033902	6.6	1139
tt0033903	5.3	32
tt0033904	4.4	17
tt0033906	5.1	29
tt0033907	5.9	214
tt0033908	7.7	1583
tt0033909	7.1	156
tt0033910	6.4	498
tt0033912	5.8	173
tt0033913	6.9	19
tt0033914	6.2	51
tt0033915	6.0	89
tt0033916	6.0	608
tt0033917	7.2	21
tt0033918	6.8	1264
tt0033919	5.5	42
tt0033920	6.9	22
tt0033921	6.8	10
tt0033922	6.4	10324
tt0033923	6.3	155
tt0033924	6.4	64
tt0033925	7.0	13
tt0033926	6.1	317
tt0033927	7.3	28
tt0033928	5.9	321
tt0033929	5.3	72
tt0033930	5.9	36
tt0033932	5.6	335
tt0033934	7.2	27
tt0033936	6.9	12
tt0033937	7.1	12
tt0033939	6.7	75
tt0033940	6.7	23
tt0033941	5.7	256
tt0033942	5.8	293
tt0033943	5.2	14
tt0033944	5.8	165
tt0033945	7.1	2351
tt0033946	6.4	37
tt0033947	6.4	72
tt0033948	6.9	161
tt0033949	5.9	236
tt0033950	6.6	332
tt0033951	6.8	501
tt0033952	7.9	2059
tt0033953	7.0	43
tt0033954	6.2	125
tt0033955	6.0	357
tt0033956	7.1	144
tt0033957	5.2	46
tt0033958	6.0	200
tt0033959	7.3	65
tt0033960	6.1	22
tt0033961	5.3	12
tt0033962	6.7	249
tt0033963	7.2	735
tt0033965	5.9	176
tt0033966	5.7	205
tt0033967	4.0	27
tt0033968	5.7	255
tt0033969	6.5	135
tt0033970	5.8	269
tt0033971	6.0	15
tt0033973	6.6	236
tt0033974	6.5	620
tt0033975	4.8	59
tt0033976	5.6	79
tt0033977	6.3	131
tt0033978	6.8	147
tt0033979	7.0	7
tt0033980	6.8	1285
tt0033981	6.7	93
tt0033982	6.1	60
tt0033985	6.3	497
tt0033986	6.3	240
tt0033987	6.9	1510
tt0033988	7.1	23
tt0033989	5.9	150
tt0033990	6.7	12
tt0033991	6.7	17
tt0033992	5.9	32
tt0033993	7.1	65
tt0033994	7.8	781
tt0033995	7.5	52
tt0033996	6.1	261
tt0033998	5.4	273
tt0034000	5.8	258
tt0034001	5.8	39
tt0034002	6.2	100
tt0034004	7.1	34
tt0034006	6.1	32
tt0034007	7.5	30
tt0034009	4.2	24
tt0034010	6.2	243
tt0034011	6.3	221
tt0034012	7.1	7047
tt0034013	6.4	385
tt0034014	6.6	10
tt0034015	6.5	61
tt0034016	6.4	144
tt0034018	5.9	40
tt0034019	7.3	18
tt0034020	6.9	35
tt0034021	6.8	36
tt0034022	6.4	6
tt0034023	6.5	173
tt0034024	6.2	31
tt0034027	7.2	1586
tt0034030	6.3	166
tt0034031	5.7	19
tt0034032	7.1	16
tt0034033	5.4	295
tt0034034	6.6	329
tt0034035	6.8	9
tt0034037	6.1	158
tt0034045	4.1	46
tt0034046	5.8	137
tt0034047	5.9	196
tt0034048	5.7	173
tt0034049	6.4	370
tt0034050	6.8	450
tt0034051	6.4	165
tt0034052	5.9	128
tt0034053	5.1	31
tt0034054	7.0	10
tt0034055	6.0	1736
tt0034056	5.3	65
tt0034057	5.7	42
tt0034059	3.7	20
tt0034063	6.8	131
tt0034064	5.9	592
tt0034065	5.8	265
tt0034068	7.0	12
tt0034069	6.6	151
tt0034071	6.5	89
tt0034072	6.1	85
tt0034073	7.2	28
tt0034074	6.2	63
tt0034075	6.3	44
tt0034076	5.8	505
tt0034077	6.6	170
tt0034078	6.4	1227
tt0034079	7.7	96
tt0034080	6.2	14
tt0034081	5.0	47
tt0034083	6.1	70
tt0034084	4.4	14
tt0034085	7.0	24
tt0034086	6.7	84
tt0034087	6.0	81
tt0034088	6.6	98
tt0034089	5.4	67
tt0034091	6.8	3240
tt0034092	7.2	513
tt0034093	7.2	1140
tt0034094	5.5	121
tt0034096	6.2	54
tt0034097	7.1	529
tt0034098	6.4	78
tt0034100	6.4	48
tt0034101	4.9	12
tt0034102	6.4	86
tt0034103	5.7	67
tt0034104	5.7	149
tt0034105	6.3	166
tt0034106	5.5	146
tt0034107	5.6	58
tt0034108	5.6	49
tt0034109	5.9	91
tt0034110	6.5	362
tt0034111	5.0	46
tt0034112	5.9	135
tt0034113	5.9	142
tt0034114	6.0	23
tt0034115	6.1	501
tt0034116	6.7	3099
tt0034117	5.6	136
tt0034118	6.2	21
tt0034119	6.5	97
tt0034120	5.9	191
tt0034121	5.5	132
tt0034122	5.8	122
tt0034123	5.8	13
tt0034124	6.2	68
tt0034125	6.3	23
tt0034126	7.3	62
tt0034127	6.2	218
tt0034128	5.8	298
tt0034130	5.2	6
tt0034131	5.9	17
tt0034133	6.1	48
tt0034134	6.8	20
tt0034136	4.4	48
tt0034137	7.4	9
tt0034138	6.6	21
tt0034139	6.1	21
tt0034141	5.7	96
tt0034142	7.0	56
tt0034144	6.8	9
tt0034145	6.2	701
tt0034146	5.7	491
tt0034147	6.7	30
tt0034148	6.6	50
tt0034149	7.2	27
tt0034154	6.5	31
tt0034155	5.8	25
tt0034157	6.4	15
tt0034158	6.6	59
tt0034161	5.9	68
tt0034162	7.5	3734
tt0034163	6.3	76
tt0034164	4.7	64
tt0034165	6.8	79
tt0034166	6.7	168
tt0034167	7.7	18041
tt0034169	6.2	111
tt0034171	5.4	186
tt0034172	7.2	6022
tt0034173	5.6	684
tt0034175	6.6	2730
tt0034176	6.6	14
tt0034177	4.8	10
tt0034178	6.5	181
tt0034179	6.4	65
tt0034180	6.1	124
tt0034181	5.2	29
tt0034182	6.9	2230
tt0034183	5.9	243
tt0034184	6.6	722
